Company_Code,Company_Name,Article_Title,Article_Date,ESG_Relevance_Score,Is_ESG_Relevant,Matched_ESG_Keywords,Matched_Non_ESG_Keywords,Rejection_Reason,Analysis_Date
INTELLECT,Intellect Design Arena,"Stocks to Watch Today: Eternal, Hero MotoCorp, Trent, Bharat Forge, BHEL, Lumax Ind, Fortis Healthcare, Datamatics Global, Bajaj Holdings in focus on 7 August Let's catch up on the latest news from th",2025-08-07,0,False,,,Low ESG relevance or finance-only context,2026-09-03
INTELLECT,Intellect Design Arena,Defence play Astra Micro's shares soar nearly 10 percent on fund raising plans Shares of defence and telecom equipment provider Astra Microwave surged up to 12 percent on May 15 after a company filing,2025-05-15,0,False,,,Low ESG relevance or finance-only context,2026-09-03
INTELLECT,Intellect Design Arena,"Stocks to Watch Today: ASK Automotive, RBL Bank, Godrej Properties, IEX, Uno Minda, Intellect Design in focus on 4 March Let's catch up on the latest news from the stock market. From significant inves",2025-03-04,0,False,,,Low ESG relevance or finance-only context,2026-09-03
ROUTE,Route Mobile,"Indian Oil and Adani Gas JV plans $161 million convertible bond sale IndianOil-Adani Gas Pvt. is planning to raise as much as Rs 1,378 crore ($161 million) from the sale of convertible bonds, accordin",2025-07-09,0,False,,,Low ESG relevance or finance-only context,2026-09-03
ROUTE,Route Mobile,"Macquarie initiates coverage on Trent with 'outperform' tag, believes stock can rally 32% Global broking house Macquarie initiated coverage on Tata Group player Trent Ltd. with an 'outperform' tag, be",2025-03-27,-2,False,,"share price, brokerage",Low ESG relevance or finance-only context,2026-09-03
ROUTE,Route Mobile,"Stocks to Watch Today: ITC, HBL Engineering, Belrise, LIC, MedPlus Health, Bosch, Hindustan Copper, Bharat Dynamics, Gateway Distriparks in focus on 28 May Let's catch up on the latest news from the s",2025-05-28,0,False,,,Low ESG relevance or finance-only context,2026-09-03
ROUTE,Route Mobile,"Bajaj Finserv block deal: Around 2.9 crore shares worth Rs 5,506 crore exchanged Bajaj group's Bajaj Finserv Ltd shares remained flat on Friday, June 6, even as around 2.86 crore shares were exchanged",2025-06-06,-1,False,,share price,Low ESG relevance or finance-only context,2026-09-03
ROUTE,Route Mobile,"Buy Adani Ports and SEZ; target of Rs 1560: Motilal Oswal Motilal Oswal's research report on Adani Ports and SEZ  APSEZ has announced the acquisition of Abbot Point Port Holdings Pte. Ltd (APPH), Sing",2025-04-21,0,False,,,Low ESG relevance or finance-only context,2026-09-03
ROUTE,Route Mobile,"Buy Adani Ports and SEZ; target of Rs 1700: Motilal Oswal Motilal Oswal's research report on Adani Ports and SEZ  APSEZ ended FY25 with 7% growth in total volumes to 450MMT, supported by a network of ",2025-08-04,0,False,,,Low ESG relevance or finance-only context,2026-09-03
ROUTE,Route Mobile,"SBI QIP opens, floor price fixed at Rs 811.05 per share State Bank of India on July 16 said the floor price for its qualified institutional placement (QIP) has been fixed at Rs 811.05 per share.    Th",2025-07-16,0,False,,,Low ESG relevance or finance-only context,2026-09-03
ROUTE,Route Mobile,Iran-Israel conflict: No disruption to oil supply yet but OMCs face higher shipping costs The conflict between Iran and Israel has not led to a disruption in India’s crude oil supplies from the Middle,2025-06-16,0,False,,,Low ESG relevance or finance-only context,2026-09-03
ROUTE,Route Mobile,India's new playbook aims to bypass Strait of Hormuz blockade in future emergencies: IOC Chairman State-run Indian Oil Corporation (IOC) saw not a single cargo being cancelled or delayed despite the s,2025-07-08,0,False,,,Low ESG relevance or finance-only context,2026-09-03
ROUTE,Route Mobile,"Iran-Israel conflict: Crude surge, threat to shipping lanes keeping oil refiners on the edge Israel’s strikes on Iranian nuclear installations and the subsequent vow of retaliation by Tehran sent crud",2025-06-13,0,False,,,Low ESG relevance or finance-only context,2026-09-03
ROUTE,Route Mobile,"Sensex rises 500 pts from day's low, Nifty near 25,000: 5 reasons behind sharp market reversal The benchmark equity indices staged a strong rebound on Monday after falling sharply in early trade, as e",2025-06-23,-3,False,,"intraday, nifty, sensex",Low ESG relevance or finance-only context,2026-09-03
ROUTE,Route Mobile,"SBI's Rs 25,000 crore QIP, first since 2017, over-subscribed 3x on solid demand led by LIC: CNBC-Awaaz The Rs 25,000-crore qualified institutional placement (QIP) of India's largest lender State Bank ",2025-07-17,0,False,,,Low ESG relevance or finance-only context,2026-09-03
ROUTE,Route Mobile,"Trade Spotlight: How should you trade Biocon, Swiggy, Kotak Mahindra Bank, Apollo Hospitals, SJS Enterprises, TCS, Oberoi Realty, and others on June 17? Equity benchmarks shrugged off the Israel-Iran ",2025-06-17,-1,False,labor,"candlestick, nifty",Low ESG relevance or finance-only context,2026-09-03
ROUTE,Route Mobile,"Adani Ports to acquire Australian terminal in $2.4-bn non-cash deal Adani Ports and SEZ Ltd, India's biggest private port operator, announced on Thursday a $2.4 billion non-cash acquisition of a coal ",2025-04-18,0,False,water,resistance,Low ESG relevance or finance-only context,2026-09-03
ROUTE,Route Mobile,"HPCL, BPCL, IOC shares in red, ONGC stock gains as crude oil prices rally amid Middle East escalations Crude oil prices bubbled following U.S. strikes on Iran nuclear sites over the weekend, leading s",2025-06-23,-3,False,,"share price, stock price, brokerage",Low ESG relevance or finance-only context,2026-09-03
ROUTE,Route Mobile,"Bajaj Finserv promoter entities eyeing part stake sale, launch Rs 4,750-cr block deal with upsize option Promoter group entities of Bajaj Finserv are planning to dilute part stake of 1.58 percent via ",2025-06-05,-1,False,,share price,Low ESG relevance or finance-only context,2026-09-03
ROUTE,Route Mobile,"Trade Spotlight: How should you trade Oracle Financial, Praj Industries, Bank of India, Trent, NMDC, Zensar Technologies and others on June 10? Bulls maintained their control over Dalal Street, drivin",2025-06-10,-3,False,,"candlestick, resistance, nifty",Low ESG relevance or finance-only context,2026-09-03
ROUTE,Route Mobile,"OMCs' earnings may hold firm even as Israel-Iran conflict lifts crude prices: Brokerages Escalating tensions between Israel and Iran are likely to further pressure prices of crude oil. However, broker",2025-06-16,-2,False,water,"stock price, target price, brokerage",Low ESG relevance or finance-only context,2026-09-03
ROUTE,Route Mobile,Buy Ambuja Cements; target of Rs 620: Motilal Oswal Motilal Oswal's research report on Ambuja Cements  Ambuja Cements (ACEM) delivered better-than-estimated 4QFY25 results on lower cost (2% below esti,2025-05-01,0,False,,,Low ESG relevance or finance-only context,2026-09-03
ROUTE,Route Mobile,"Hindalco, Nalco, Vedanta other metal stocks fall for 2nd day after 5-session rise; what should investors do? Hindalco, Nalco, Vedanta were among other metal stocks that declined in trade for the secon",2025-02-25,-2,False,,"intraday, nifty",Low ESG relevance or finance-only context,2026-09-03
ROUTE,Route Mobile,"Stocks to Watch Today: Sai Life Sciences, Kaynes Tech, GMM Pfaudler, Axiscades Tech, Natco Pharma, ITD Cementation, Oswal Pumps in focus on 20 June Let's catch up on the latest news from the stock mar",2025-06-20,0,False,,,Low ESG relevance or finance-only context,2026-09-03
ROUTE,Route Mobile,"Sunil Mittal-led promoter entity eyes part stake sale in Bharti Airtel, launches mega $1-bn block deal Indian Continent Investment Limited, a Sunil Mittal-led promoter group entity of Bharti Airtel, h",2025-08-07,0,False,,,Low ESG relevance or finance-only context,2026-09-03
ROUTE,Route Mobile,Buy Ambuja Cement; target of Rs 692: Prabhudas Lilladher Prabhudas Lilladher's research report on Ambuja Cement  We visited Ambuja Cements’ (ACEM) Marwar Mundwa integrated cement unit and interacted w,2025-07-03,0,False,,,Low ESG relevance or finance-only context,2026-09-03
ROUTE,Route Mobile,"Hyped IPOs, hurting portfolio: Why Hyundai, Swiggy, Ola and NTPC Green are bleeding investors and what you should do Last year’s IPO party continues to feel like a morning-after hangover. Of the 10 bi",2025-05-26,0,False,"renewable, green energy","stock price, target price",Low ESG relevance or finance-only context,2026-09-03
ROUTE,Route Mobile,"YES Bank shares off highs after rising on Japan's SMBC's talks with SBI for stake acquisition Private lender YES Bank Ltd.'s shares galloped over nine percent intraday on Tuesday, May 6, but settled 1",2025-05-06,-1,False,,intraday,Low ESG relevance or finance-only context,2026-09-03
ROUTE,Route Mobile,Torrent Pharma expects to recover JB Pharma acquisition cost in 2.5 years from taking control Torrent Pharmaceuticals Ltd. expects to recover its investment in JB Chemicals &amp;amp; Pharmaceuticals L,2025-06-30,0,False,,,Low ESG relevance or finance-only context,2026-09-03
ROUTE,Route Mobile,"Sensex, Nifty end flat for 3rd session; heavyweights offset pharma losses; broader market rise up to 2% Sensex and Nifty ended flat for the third session in a row ahead of the FOMC meeting minutes, se",2025-02-19,-2,False,,"nifty, sensex",Low ESG relevance or finance-only context,2026-09-03
ROUTE,Route Mobile,Accumulate National Aluminium Co; target of Rs 205: Prabhudas Lilladher Prabhudas Lilladher's research report on National Aluminium Co  National Aluminium (NACL) reported strong operating performance ,2025-02-12,0,False,,,Low ESG relevance or finance-only context,2026-09-03
ROUTE,Route Mobile,"Vodafone Idea pushes for tariff hikes, says engaging with lenders for debt funding Vodafone Idea CEO Akshaya Moondra said the company is actively engaged with lenders to secure critical debt financing",2025-06-02,0,False,,,Low ESG relevance or finance-only context,2026-09-03
ROUTE,Route Mobile,"Mazagon Dock, GRSE shares gain 4% on likely Rs 44,000-crore orders for 12 MCMVs for Navy Shares of Mazagon Dock and Garden Reach Shipbuilders &amp;amp; Engineers (GRSE) gained up to 4% on May 27 after",2025-05-27,-1,False,water,"nifty, sensex",Low ESG relevance or finance-only context,2026-09-03
ROUTE,Route Mobile,Defence play Astra Micro's shares soar nearly 10 percent on fund raising plans Shares of defence and telecom equipment provider Astra Microwave surged up to 12 percent on May 15 after a company filing,2025-05-15,0,False,,,Low ESG relevance or finance-only context,2026-09-03
ROUTE,Route Mobile,Telecom minister Scindia rules out any more govt relief for Voda Idea: Report Union telecom minister Jyotiraditya Scindia ruled out any more government relief for the struggling Vodafone Idea after Su,2025-06-03,0,False,,,Low ESG relevance or finance-only context,2026-09-03
ROUTE,Route Mobile,"Sai Life Sciences block deal: 10% equity changes hands, TPG Asia likely seller Shares of Sai Life Sciences were flat on Friday, June 20, as private equity firm TPG Asia likely divested a significant p",2025-06-20,0,False,,,Low ESG relevance or finance-only context,2026-09-03
ROUTE,Route Mobile,"HDFC AMC, other AMC stocks see profit booking post-May AMFI data The shares of asset management companies (AMC) saw profit booking on June 10 after the Association of Mutual Funds of India (AMFI) rele",2025-06-10,0,False,,,Low ESG relevance or finance-only context,2026-09-03
ROUTE,Route Mobile,"March SIP inflows steady amid tariff tremors, sending HDFC and ABSL AMC shares higher by up to 5% The shares of mutual fund companies surged on April 11 after AMFI released data on equity fund inflows",2025-04-11,-2,False,,"nifty, sensex",Low ESG relevance or finance-only context,2026-09-03
ROUTE,Route Mobile,"Paytm shares flat as 2.9% equity changes hands via block deal, Antfin likely seller Shares of Paytm parent One97 Communications were flat as the firm saw a block deal of 1.86 crore shares, involving 2",2025-08-05,0,False,,,Low ESG relevance or finance-only context,2026-09-03
ROUTE,Route Mobile,"PB Fintech block deal: Stake worth Rs 920 crore sold, co-founder likely sellers PolicyBazaar parent PB Fintech shares slipped on Thursday, June 26, as the firm saw see a large stake sold, likely by co",2025-06-26,0,False,,,Low ESG relevance or finance-only context,2026-09-03
DATAMATICS,Datamatics Global Services,"Stocks to Watch Today: Eternal, Hero MotoCorp, Trent, Bharat Forge, BHEL, Lumax Ind, Fortis Healthcare, Datamatics Global, Bajaj Holdings in focus on 7 August Let's catch up on the latest news from th",2025-08-07,0,False,,,Low ESG relevance or finance-only context,2026-09-03
MASTEK,Mastek,"India‑UK FTA tariff cuts sparks cautious optimism, focus to shift to execution and earnings Market reaction to the India‑UK Free Trade Agreement is likely to be optimistic yet measured, with investors",2025-07-25,0,False,,,Low ESG relevance or finance-only context,2026-09-03
MASTEK,Mastek,"Stocks to Watch Today: Power Grid, Bharat Electronics, DLF, Rail Vikas Nigam, HFCL, Shyam Metalics, ACME Solar, Borosil, Petronet LNG in focus on 20 May Let's catch up on the latest news from the stoc",2025-05-20,0,False,,,Low ESG relevance or finance-only context,2026-09-03
MASTEK,Mastek,"Stocks to Watch Today: Sai Life Sciences, Kaynes Tech, GMM Pfaudler, Axiscades Tech, Natco Pharma, ITD Cementation, Oswal Pumps in focus on 20 June Let's catch up on the latest news from the stock mar",2025-06-20,0,False,,,Low ESG relevance or finance-only context,2026-09-03
MASTEK,Mastek,"Trade Spotlight: How should you trade CG Power Industrial, Ashok Leyland, HCL Technologies, BPCL, Biocon, Lupin, GAIL and others on June 12? Equity benchmark indices finished 0.15 percent higher on Ju",2025-06-12,-1,False,,nifty,Low ESG relevance or finance-only context,2026-09-03
