Company_Code,Company_Name,Article_Title,Article_Date,Sentiment_Score,Sentiment_Class,Positive_Score,Negative_Score,Neutral_Score,ESG_Relevance_Score,Is_ESG_Relevant,Matched_ESG_Keywords,Matched_Non_ESG_Keywords,Analysis_Date
ROUTE,Route Mobile,"Stocks to Watch Today: TCS, Quess Corp, Power Grid Corporation, Eris Lifesciences, Omaxe, Kalpataru Projects, Biocon in focus on 7 March Let's catch up on the latest news from the stock market. From s",2025-03-07,0.9978,Positive,0.095,0.009,0.896,1,True,labor,,2026-09-03
ROUTE,Route Mobile,"Stocks to Watch Today: Wipro, HDFC Bank, Alkem Labs, Aditya Birla Fashion, Indegene, Tata Technologies, Servotech, Scoda Tubes in focus on 4 June Let's catch up on the latest news from the stock marke",2025-06-04,0.9993,Positive,0.138,0.019,0.843,4,True,"renewable, sustainable, labor, governance",,2026-09-03
ROUTE,Route Mobile,"Stocks to Watch Today: HCL Technologies, Zinka Logistics, Biocon, Torrent Power, Jindal Stainless, Frontier Springs, Prostarm Info Systems in focus on 3 June Let's catch up on the latest news from the",2025-06-03,0.9991,Positive,0.121,0.012,0.867,5,True,"water, renewable, green energy, labor, inclusion",,2026-09-03
ROUTE,Route Mobile,Sebi to soon decide on lenient delisting norms for PSUs with high promoter holding The upcoming board meeting of capital market regulator Sebi - scheduled on June 18 - is likely to decide on the fortu,2025-06-03,0.9473,Positive,0.058,0.018,0.924,1,True,compliance,,2026-09-03
ROUTE,Route Mobile,"IREDA confident of recovery from Gensol EV assets, provisioning may not rise State-run renewable energy financier IREDA sees no further requirement of provisioning for its exposure to troubled borrowe",2025-07-22,-0.75,Negative,0.062,0.069,0.869,2,True,"renewable, governance",,2026-09-03
ROUTE,Route Mobile,Samvardhana Motherson International Announces Postal Ballot for ESOP Scheme Approval   Samvardhana Motherson International Limited has announced a postal ballot seeking shareholder approval for the 'S,2025-07-23,0.9976,Positive,0.184,0.026,0.789,1,True,compliance,,2026-09-03
ROUTE,Route Mobile,"IREDA moves to file bankruptcy against Gensol Engineering over alleged fraud Indian Renewable Energy Development Agency (IREDA), one of two public sector lenders that had loaned money to scam-hit Gens",2025-05-14,-0.8203,Negative,0.044,0.061,0.895,1,True,renewable,,2026-09-03
ROUTE,Route Mobile,"Brookfield’s CleanMax, KKR-backed Hero Future Energies may file draft IPO papers by next week KKR-backed Hero Future Energies, the renewable energy arm of Rahul Munjal-led Hero Group, and CleanMax Env",2025-08-07,0.9985,Positive,0.176,0.0,0.824,2,True,"renewable, green energy",,2026-09-03
ROUTE,Route Mobile,Gensol and BluSmart promoter Anmol Singh Jaggi diverted EV loans to purchase a DLF Camellias flat: SEBI Gensol Engineering Ltd promoters Anmol and Puneet Singh Jaggi allegedly diverted loans meant for,2025-04-16,0.9022,Positive,0.025,0.006,0.969,1,True,governance,,2026-09-03
ROUTE,Route Mobile,"Stocks to Watch Today: Aditya Birla Capital, Sonata Software, Wipro, Kaynes Technology, CreditAccess Grameen, Reliance Infrastructure in focus on 11 June Let's catch up on the latest news from the sto",2025-06-11,0.998,Positive,0.107,0.02,0.873,2,True,"renewable, labor",,2026-09-03
ROUTE,Route Mobile,"IREDA plans to raise Rs 2,500-3,000 crore through QIP this fiscal State-owned IREDA plans to raise Rs 2,500-3,000 crore through qualified institutional placement route this fiscal as it looks to dilut",2025-07-21,0.9884,Positive,0.1,0.0,0.9,1,True,governance,,2026-09-03
ROUTE,Route Mobile,IREDA files second bankruptcy case against Gensol Engineering over alleged fraud Indian Renewable Energy Development Agency (IREDA) on Friday said it has filed a second bankruptcy application against ,2025-05-16,0.5574,Positive,0.06,0.054,0.887,1,True,"renewable, governance",share price,2026-09-03
ROUTE,Route Mobile,"Inox Clean Energy files confidential DRHP for Rs 6,000-crore IPO Uttar Pradesh-based solar modules and cell manufacturer Inox Clean Energy has filed draft red herring prospectus via confidential route",2025-07-11,0.9889,Positive,0.126,0.0,0.874,2,True,"renewable, green energy",,2026-09-03
ROUTE,Route Mobile,"What led to the selloff in PB Fintech shares: IRDAI's regulatory action explained Shares of PB Fintech, the parent entity of PolicyBazaar, fell over 2 percent on August 5 as investors weighed the fall",2025-08-05,0.2336,Positive,0.095,0.094,0.81,2,True,"governance, penalty, violation",brokerage,2026-09-03
ROUTE,Route Mobile,Buy AU Small Finance Bank; target of Rs 875: Motilal Oswal Motilal Oswal's research report on AU Small Finance Bank  RBI has granted in-principle approval to AU SFB (AUBANK) for its transition into a ,2025-08-08,0.9765,Positive,0.121,0.005,0.874,1,True,governance,,2026-09-03
ROUTE,Route Mobile,"Stocks to Watch Today: Paytm, Lodha Developers, Oberoi Realty, Kirloskar Ferrous, KEI Industries, JSW Infra, Alpex Solar, Monika Alcobev in focus on 23 July Let's catch up on the latest news from the ",2025-07-23,0.9932,Positive,0.088,0.035,0.876,3,True,"water, labor, penalty",,2026-09-03
RATEGAIN,RateGain Travel Technologies,"Stocks to Watch Today: Indian Hotels, CCL Products, DCM Shriram, Ather Energy, Senores Pharma, Paras Defence, Glenmark in focus on 6 May Let's catch up on the latest news from the stock market. From s",2025-05-06,0.9984,Positive,0.121,0.018,0.861,1,True,penalty,,2026-09-03
RATEGAIN,RateGain Travel Technologies,"Stocks to Watch Today: TCS, Hindalco, RBL Bank, United Breweries, Godfrey Phillips, Kisan Mouldings, KNR Construction in focus on 14 February Let's catch up on the latest news from the stock market. F",2025-02-14,0.9984,Positive,0.104,0.014,0.882,2,True,"labor, violation",,2026-09-03
ECLERX,eClerx Services,"Stocks to Watch Today: Eicher Motors, Apollo Tyres, Lupin, Wendt India, HUL, Brigade, Genesys, Wipro, Shilpa Medicare, Yes Bank, Vascon Engineers in focus on 15 May Let's catch up on the latest news f",2025-05-15,0.9993,Positive,0.123,0.018,0.859,1,True,renewable,,2026-09-03
ECLERX,eClerx Services,"Stocks to Watch Today: Sun Pharma, eClerx, IEX, Anant Raj, REC, Aether Industries, L&T, Enviro Infra, GR Infraprojects, Adani Enterprises in focus on 25 July Let's catch up on the latest news from the",2025-07-25,0.9975,Positive,0.094,0.015,0.891,3,True,"waste, water, labor",,2026-09-03
ECLERX,eClerx Services,"Stocks to Watch Today: Bharti Airtel, Tata Motors, Dalmia Bharat Sugar, Metropolis, ITD Cementation, ASK Automotive, Bharti Hexacom in focus on 14 May Let's catch up on the latest news from the stock ",2025-05-14,0.9984,Positive,0.122,0.013,0.866,2,True,"renewable, green energy",,2026-09-03
DATAMATICS,Datamatics Global Services,HDFC Bank Opens Special Window for Physical Share Transfer Re-lodgement   HDFC Bank Limited has announced the opening of a special six-month window for the re-lodgement of transfer requests for physic,2025-07-08,0.9985,Positive,0.188,0.046,0.766,2,True,"environment, compliance",,2026-09-03
DATAMATICS,Datamatics Global Services,"HDFC Bank Dividend: Record date announced for shareholder eligibility; buy before deadline to get paid       HDFC Bank has announced Friday, June 27, 2025, as the record date to determine the eligibil",2025-06-25,0.9786,Positive,0.066,0.008,0.926,1,True,compliance,,2026-09-03
MASTEK,Mastek,"Stocks to Watch Today: Wipro, Axis Bank, LTIMindtree, Indian Hotels, Lupin, Tracxn Tech, Capital SFB, Veranda Learning, IndoStar in focus on 18 July Let's catch up on the latest news from the stock ma",2025-07-18,0.9991,Positive,0.119,0.013,0.868,1,True,labor,,2026-09-03
MASTEK,Mastek,"Stocks to Watch Today: RIL, HDFC Bank, ICICI Bank, JSW Steel, IDFC First Bank, Dr Reddys Labs, IRCON, Sona Comstar, Anthem Biosciences in focus on 21 July Let's catch up on the latest news from the st",2025-07-21,0.9992,Positive,0.112,0.024,0.864,1,True,labor,,2026-09-03
MASTEK,Mastek,"Stocks to Watch Today: Vishal Mega Mart, Biocon, TCS, Mastek, HCL Tech, ICICI Bank, Tanla Platforms, Zee Entertainment, IndiaMART in focus on 17 June Let's catch up on the latest news from the stock m",2025-06-17,0.9985,Positive,0.129,0.017,0.854,2,True,"renewable, labor",,2026-09-03
MASTEK,Mastek,"Stocks to Watch Today: KPI Green, Tata Power, Adani Green, Airtel, Waaree Energies, UltraTech Cement, Ceigall India, Mastek in focus on 27 February Let's catch up on the latest news from the stock mar",2025-02-27,0.9979,Positive,0.083,0.016,0.901,6,True,"renewable, environment, green energy, labor, penalty, violation",,2026-09-03
MASTEK,Mastek,"Stocks to Watch Today: Timex Group India, Infosys, Hindalco, BLS E-Services, JB Chemicals, Aurobindo Pharma, Bajel Projects, Arisinfra in focus on 25 June Let's catch up on the latest news from the st",2025-06-25,0.9979,Positive,0.12,0.023,0.857,1,True,labor,,2026-09-03
SONACOMS,Sona BLW Precision Forgings,"Stocks to Watch Today: RIL, HDFC Bank, ICICI Bank, JSW Steel, IDFC First Bank, Dr Reddys Labs, IRCON, Sona Comstar, Anthem Biosciences in focus on 21 July Let's catch up on the latest news from the st",2025-07-21,0.9992,Positive,0.112,0.024,0.864,1,True,labor,,2026-09-03
SONACOMS,Sona BLW Precision Forgings,"Stocks to Watch Today: Bajaj Finance, IndusInd Bank, IndiaMART, Schaeffler India, Vishal Mega Mart, Prestige Estates, Strides Pharma in focus on 30 April Let's catch up on the latest news from the sto",2025-04-30,0.9989,Positive,0.118,0.024,0.858,2,True,"climate, labor",,2026-09-03
SONACOMS,Sona BLW Precision Forgings,"Stocks to Watch Today: Emcure Pharma, Bajaj Finance, Bandhan Bank, Marico, Sterling Powergensys, Piramal Pharma, Godavari Biorefineries in focus on 4 July Let's catch up on the latest news from the st",2025-07-04,0.9976,Positive,0.084,0.027,0.889,1,True,penalty,,2026-09-03
SONACOMS,Sona BLW Precision Forgings,"Stocks to Watch Today: Vishal Mega Mart, Biocon, TCS, Mastek, HCL Tech, ICICI Bank, Tanla Platforms, Zee Entertainment, IndiaMART in focus on 17 June Let's catch up on the latest news from the stock m",2025-06-17,0.9985,Positive,0.129,0.017,0.854,2,True,"renewable, labor",,2026-09-03
SONACOMS,Sona BLW Precision Forgings,"Stocks to Watch Today: Enviro Infra Engineers, HG Infra, Garware Technical Fibres, Metro Brands, Adani Total Gas, CESC, SJVN, Eppeltone in focus on 24 June Let's catch up on the latest news from the s",2025-06-24,0.9947,Positive,0.096,0.026,0.878,3,True,"waste, water, renewable",,2026-09-03
SONACOMS,Sona BLW Precision Forgings,"Stocks to Watch Today: Paytm, Aurobindo Pharma, Aditya Infotech, DLF, Siemens Energy, Inox India, Godfrey Phillips, Azad Engineering in focus on 5 August Let's catch up on the latest news from the sto",2025-08-05,0.9964,Positive,0.105,0.015,0.88,1,True,labor,,2026-09-03
SONACOMS,Sona BLW Precision Forgings,"Stocks to Watch Today: ABB India, Dilip Buildcon, ITC, Railtel Corp, Hero MotoCorp, Delhivery, MCX, Muthoot Capital, Harsha Engineers in focus on 4 August Let's catch up on the latest news from the st",2025-08-04,0.9977,Positive,0.1,0.013,0.887,1,True,labor,,2026-09-03
HGS,Hinduja Global Solutions,"Stocks to Watch Today: Lupin, Tata Power, Nazara Tech, Shilpa Medicare, GMR Airports, IRB Infra, Railtel, Shyam Metalics in focus on 10 March Let's catch up on the latest news from the stock market. F",2025-03-10,0.9989,Positive,0.111,0.016,0.873,3,True,"renewable, sustainable, net zero",,2026-09-03
NIITLTD,NIIT,"Stocks to Watch Today: Infosys, ICICI Bank, HDFC Bank, HDFC Life, NIIT, ABB India, Tata Elxsi, Just Dial, TCS in focus on 21 April Let's catch up on the latest news from the stock market. From signifi",2025-04-21,0.9985,Positive,0.115,0.018,0.868,1,True,labor,,2026-09-03
NIITLTD,NIIT,"Stocks to Watch Today: Lupin, Tata Power, Nazara Tech, Shilpa Medicare, GMR Airports, IRB Infra, Railtel, Shyam Metalics in focus on 10 March Let's catch up on the latest news from the stock market. F",2025-03-10,0.9989,Positive,0.111,0.016,0.873,3,True,"renewable, sustainable, net zero",,2026-09-03
NIITLTD,NIIT,"Stocks to Watch Today: Zydus Lifesciences, CE Info Systems Nazara Tech, Sterlite Technologies, HG Infra, Hindustan Copper, Angel One in focus on 12 June Let's catch up on the latest news from the stoc",2025-06-12,0.9991,Positive,0.132,0.017,0.851,3,True,"renewable, labor, csr",,2026-09-03
E2E,E2E Networks,"Stocks to Watch Today: Reliance Industries, IDFC First Bank, Tata Tech, Tejas Networks, India Cements, IGL, Biocon, Zydus Life in focus on 28 April Let's catch up on the latest news from the stock mar",2025-04-28,0.9989,Positive,0.102,0.013,0.886,1,True,green energy,,2026-09-03
E2E,E2E Networks,"MSCI rebalancing could see Paytm, Nykaa find their way into the Standard index: Nuvama Investors will be closely tracking the MSCI index rebalancing announcement for the Standard and Smallcap indices,",2025-05-13,0.872,Positive,0.044,0.013,0.943,1,True,inclusion,,2026-09-03
AFFLE,Affle India,"Stocks to Watch Today: Sun Pharma, eClerx, IEX, Anant Raj, REC, Aether Industries, L&T, Enviro Infra, GR Infraprojects, Adani Enterprises in focus on 25 July Let's catch up on the latest news from the",2025-07-25,0.9975,Positive,0.094,0.015,0.891,3,True,"waste, water, labor",,2026-09-03
MPSLTD,MPS,"Stocks to Watch Today: Infosys, ICICI Bank, HDFC Bank, HDFC Life, NIIT, ABB India, Tata Elxsi, Just Dial, TCS in focus on 21 April Let's catch up on the latest news from the stock market. From signifi",2025-04-21,0.9985,Positive,0.115,0.018,0.868,1,True,labor,,2026-09-03
MPSLTD,MPS,"Stocks to Watch Today: Bajaj Auto, Ipca Labs, Mazagon Dock, Lemon Tree Hotels, Suzlon Energy, NBCC, Ola Electric, Sobha in focus on 30 May Let's catch up on the latest news from the stock market. From",2025-05-30,0.9982,Positive,0.129,0.013,0.858,2,True,"renewable, labor",,2026-09-03
MPSLTD,MPS,"Stocks to Watch Today: Coal India, Shanti Gold, Swiggy, PB Fintech, Chalet Hotels, RR Kabel, JSW Energy, Aarti Industries, ITC, Eicher Motors in focus on 1 August Let's catch up on the latest news fro",2025-08-01,0.9988,Positive,0.103,0.019,0.878,3,True,"carbon, sustainable, labor",,2026-09-03
MPSLTD,MPS,"Stocks to Watch Today: Divis Labs, Premier Energies, Delhivery, Dr Reddys, Bharat Electronics, KEC International, Sun Pharma, PNC Infratech in focus on 19 May Let's catch up on the latest news from th",2025-05-19,0.9993,Positive,0.122,0.018,0.859,1,True,labor,,2026-09-03
MPSLTD,MPS,"Stocks to Watch Today: ITC, Sun Pharma, IndusInd Bank, Honasa Consumer, MTAR Tech, Metro Brands, Power Mech, Bharat Electronics in focus on 23 May Let's catch up on the latest news from the stock mark",2025-05-23,0.9987,Positive,0.103,0.022,0.875,1,True,"renewable, green energy",sensex,2026-09-03
MPSLTD,MPS,"Stocks to Watch Today: Tata Steel, Hindalco, Paytm, Kfin Technologies, Premier Explosives, Aether Industries, Sundaram Clayton in focus on 13 May Let's catch up on the latest news from the stock marke",2025-05-13,0.9972,Positive,0.105,0.029,0.865,2,True,"pollution, labor",,2026-09-03
MPSLTD,MPS,"Stocks to Watch Today: Wipro, Axis Bank, LTIMindtree, Indian Hotels, Lupin, Tracxn Tech, Capital SFB, Veranda Learning, IndoStar in focus on 18 July Let's catch up on the latest news from the stock ma",2025-07-18,0.9991,Positive,0.119,0.013,0.868,1,True,labor,,2026-09-03
MPSLTD,MPS,"Stocks to Watch Today: Hero MotoCorp, Zydus Life, Lupin, Sonata Software, Dalmia Bharat, Paytm, Infosys, Angel One, Wipro in focus on 17 April Let's catch up on the latest news from the stock market. ",2025-04-17,0.9984,Positive,0.094,0.015,0.891,3,True,"renewable, green energy, labor",,2026-09-03
MPSLTD,MPS,"Stocks to Watch Today: RIL, HDFC Bank, ICICI Bank, JSW Steel, IDFC First Bank, Dr Reddys Labs, IRCON, Sona Comstar, Anthem Biosciences in focus on 21 July Let's catch up on the latest news from the st",2025-07-21,0.9992,Positive,0.112,0.024,0.864,1,True,labor,,2026-09-03
MPSLTD,MPS,"Stocks to Watch Today: Tata Motors, M&M, Niva Bupa, Alembic Pharma, IRCON, Godrej Properties, Titagarh, AstraZeneca, Genus Power, Nykaa in focus on 2 June Let's catch up on the latest news from the st",2025-06-02,0.9976,Positive,0.08,0.019,0.901,1,True,labor,,2026-09-03
MPSLTD,MPS,"Stocks to Watch Today: Axis Bank, Tech Mahindra, L&T Tech, Macrotech Developers, Cyient, IEX, Container Corporation in focus on 25 April Let's catch up on the latest news from the stock market. From s",2025-04-25,0.9973,Positive,0.107,0.025,0.868,1,True,labor,,2026-09-03
MPSLTD,MPS,"Stocks to Watch Today: Senco Gold, Phoenix Mills, Home First Finance, Concord Biotech, Sasken Tech, BPCL, IRB Infrastructure in focus on 9 April Let's catch up on the latest news from the stock market",2025-04-09,0.9974,Positive,0.111,0.028,0.861,2,True,"renewable, green energy",,2026-09-03
MPSLTD,MPS,"Stocks to Watch Today: TCS, Cryogenic OGS, Embassy REIT, Indosolar, Enviro Infra Engineers, Emcure Pharma, HCL Technologies, Crizac in focus on 10 July Let's catch up on the latest news from the stock",2025-07-10,0.9966,Positive,0.114,0.012,0.874,2,True,"renewable, labor",,2026-09-03
MPSLTD,MPS,"Stocks to Watch Today: HCL Tech, Sanofi India, KSB, PB Fintech, Transrail Lighting, Tata Power, Granules India, Kernex in focus on 28 February Let's catch up on the latest news from the stock market. ",2025-02-28,0.9993,Positive,0.139,0.011,0.85,4,True,"renewable, green energy, labor, penalty",,2026-09-03
